Transaction(credential=Credential(url='https://test-app.avtoversant.ru', login='test', password='v78ilRB63Y1b', token='eyJpdiI6ImFxZVRXUWlpdmVTTHJMWXI2WVRRbmc9PSIsInZhbHVlIjoiT2taV2djQkhPSm1sak9TZDJRQVdTWFhVckhmbi8wanJnb3Q0S2RoVCtlcjV6eHdNdHhWbXl5NXBDN3M2Z29FWmtXaEpSVGVpdFFxTS85bE84TTg0d2hTRC9LdGl2L3RmMWRWK01JL2V3NG1QMEZzeExkUGdYdmJWNDlMUVczRHoiLCJtYWMiOiI3ZjUzMGJiZTY3MTNkZmU5YjAyNWQ4MzJhYWM2Mzc4MWE4MjU2ZjdjYzJlMzNmZTMyY2NlYjBjN2FjNjI4NTE0IiwidGFnIjoiIn0%3D', contracts='001,003'), station=Station(code='158', name=None, brand=None, point=Point(lat=0, lng=0), address=None), card='5841352721618', code=None, date=datetime.datetime(2024, 1, 1, 2, 5, 1), service='ДТ-Зим', sum=56240, volume=760)
Transaction(credential=Credential(url='https://test-app.avtoversant.ru', login='test', password='v78ilRB63Y1b', token='eyJpdiI6ImFxZVRXUWlpdmVTTHJMWXI2WVRRbmc9PSIsInZhbHVlIjoiT2taV2djQkhPSm1sak9TZDJRQVdTWFhVckhmbi8wanJnb3Q0S2RoVCtlcjV6eHdNdHhWbXl5NXBDN3M2Z29FWmtXaEpSVGVpdFFxTS85bE84TTg0d2hTRC9LdGl2L3RmMWRWK01JL2V3NG1QMEZzeExkUGdYdmJWNDlMUVczRHoiLCJtYWMiOiI3ZjUzMGJiZTY3MTNkZmU5YjAyNWQ4MzJhYWM2Mzc4MWE4MjU2ZjdjYzJlMzNmZTMyY2NlYjBjN2FjNjI4NTE0IiwidGFnIjoiIn0%3D', contracts='001,003'), station=Station(code='653', name=None, brand=None, point=Point(lat=0, lng=0), address=None), card='3980773458069', code=None, date=datetime.datetime(2024, 1, 4, 15, 52, 36), service='ДТ-Зим', sum=39600, volume=660)
Transaction(credential=Credential(url='https://test-app.avtoversant.ru', login='test', password='v78ilRB63Y1b', token='eyJpdiI6ImFxZVRXUWlpdmVTTHJMWXI2WVRRbmc9PSIsInZhbHVlIjoiT2taV2djQkhPSm1sak9TZDJRQVdTWFhVckhmbi8wanJnb3Q0S2RoVCtlcjV6eHdNdHhWbXl5NXBDN3M2Z29FWmtXaEpSVGVpdFFxTS85bE84TTg0d2hTRC9LdGl2L3RmMWRWK01JL2V3NG1QMEZzeExkUGdYdmJWNDlMUVczRHoiLCJtYWMiOiI3ZjUzMGJiZTY3MTNkZmU5YjAyNWQ4MzJhYWM2Mzc4MWE4MjU2ZjdjYzJlMzNmZTMyY2NlYjBjN2FjNjI4NTE0IiwidGFnIjoiIn0%3D', contracts='001,003'), station=Station(code='696', name=None, brand=None, point=Point(lat=0, lng=0), address=None), card='5550970620959', code=None, date=datetime.datetime(2024, 1, 5, 2, 25, 5), service='АИ-92', sum=28560, volume=420)
Transaction(credential=Credential(url='https://test-app.avtoversant.ru', login='test', password='v78ilRB63Y1b', token='eyJpdiI6ImFxZVRXUWlpdmVTTHJMWXI2WVRRbmc9PSIsInZhbHVlIjoiT2taV2djQkhPSm1sak9TZDJRQVdTWFhVckhmbi8wanJnb3Q0S2RoVCtlcjV6eHdNdHhWbXl5NXBDN3M2Z29FWmtXaEpSVGVpdFFxTS85bE84TTg0d2hTRC9LdGl2L3RmMWRWK01JL2V3NG1QMEZzeExkUGdYdmJWNDlMUVczRHoiLCJtYWMiOiI3ZjUzMGJiZTY3MTNkZmU5YjAyNWQ4MzJhYWM2Mzc4MWE4MjU2ZjdjYzJlMzNmZTMyY2NlYjBjN2FjNjI4NTE0IiwidGFnIjoiIn0%3D', contracts='001,003'), station=Station(code='546', name=None, brand=None, point=Point(lat=0, lng=0), address=None), card='3980773458069', code=None, date=datetime.datetime(2024, 1, 5, 7, 4, 59), service='ДТ', sum=18200, volume=260)
Transaction(credential=Credential(url='https://test-app.avtoversant.ru', login='test', password='v78ilRB63Y1b', token='eyJpdiI6ImFxZVRXUWlpdmVTTHJMWXI2WVRRbmc9PSIsInZhbHVlIjoiT2taV2djQkhPSm1sak9TZDJRQVdTWFhVckhmbi8wanJnb3Q0S2RoVCtlcjV6eHdNdHhWbXl5NXBDN3M2Z29FWmtXaEpSVGVpdFFxTS85bE84TTg0d2hTRC9LdGl2L3RmMWRWK01JL2V3NG1QMEZzeExkUGdYdmJWNDlMUVczRHoiLCJtYWMiOiI3ZjUzMGJiZTY3MTNkZmU5YjAyNWQ4MzJhYWM2Mzc4MWE4MjU2ZjdjYzJlMzNmZTMyY2NlYjBjN2FjNjI4NTE0IiwidGFnIjoiIn0%3D', contracts='001,003'), station=Station(code='663', name=None, brand=None, point=Point(lat=0, lng=0), address=None), card='6237993619785', code=None, date=datetime.datetime(2024, 1, 5, 9, 21, 7), service='ДТ-Зим', sum=33480, volume=540)
Transaction(credential=Credential(url='https://test-app.avtoversant.ru', login='test', password='v78ilRB63Y1b', token='eyJpdiI6ImFxZVRXUWlpdmVTTHJMWXI2WVRRbmc9PSIsInZhbHVlIjoiT2taV2djQkhPSm1sak9TZDJRQVdTWFhVckhmbi8wanJnb3Q0S2RoVCtlcjV6eHdNdHhWbXl5NXBDN3M2Z29FWmtXaEpSVGVpdFFxTS85bE84TTg0d2hTRC9LdGl2L3RmMWRWK01JL2V3NG1QMEZzeExkUGdYdmJWNDlMUVczRHoiLCJtYWMiOiI3ZjUzMGJiZTY3MTNkZmU5YjAyNWQ4MzJhYWM2Mzc4MWE4MjU2ZjdjYzJlMzNmZTMyY2NlYjBjN2FjNjI4NTE0IiwidGFnIjoiIn0%3D', contracts='001,003'), station=Station(code='64', name=None, brand=None, point=Point(lat=0, lng=0), address=None), card='5772283168759', code=None, date=datetime.datetime(2024, 1, 5, 15, 30, 21), service='ДТ-Зим', sum=30530, volume=430)
Transaction(credential=Credential(url='https://test-app.avtoversant.ru', login='test', password='v78ilRB63Y1b', token='eyJpdiI6ImFxZVRXUWlpdmVTTHJMWXI2WVRRbmc9PSIsInZhbHVlIjoiT2taV2djQkhPSm1sak9TZDJRQVdTWFhVckhmbi8wanJnb3Q0S2RoVCtlcjV6eHdNdHhWbXl5NXBDN3M2Z29FWmtXaEpSVGVpdFFxTS85bE84TTg0d2hTRC9LdGl2L3RmMWRWK01JL2V3NG1QMEZzeExkUGdYdmJWNDlMUVczRHoiLCJtYWMiOiI3ZjUzMGJiZTY3MTNkZmU5YjAyNWQ4MzJhYWM2Mzc4MWE4MjU2ZjdjYzJlMzNmZTMyY2NlYjBjN2FjNjI4NTE0IiwidGFnIjoiIn0%3D', contracts='001,003'), station=Station(code='302', name=None, brand=None, point=Point(lat=0, lng=0), address=None), card='6237993619785', code=None, date=datetime.datetime(2024, 1, 5, 17, 49, 59), service='ДТ-Зим', sum=39040, volume=610)
Transaction(credential=Credential(url='https://test-app.avtoversant.ru', login='test', password='v78ilRB63Y1b', token='eyJpdiI6ImFxZVRXUWlpdmVTTHJMWXI2WVRRbmc9PSIsInZhbHVlIjoiT2taV2djQkhPSm1sak9TZDJRQVdTWFhVckhmbi8wanJnb3Q0S2RoVCtlcjV6eHdNdHhWbXl5NXBDN3M2Z29FWmtXaEpSVGVpdFFxTS85bE84TTg0d2hTRC9LdGl2L3RmMWRWK01JL2V3NG1QMEZzeExkUGdYdmJWNDlMUVczRHoiLCJtYWMiOiI3ZjUzMGJiZTY3MTNkZmU5YjAyNWQ4MzJhYWM2Mzc4MWE4MjU2ZjdjYzJlMzNmZTMyY2NlYjBjN2FjNjI4NTE0IiwidGFnIjoiIn0%3D', contracts='001,003'), station=Station(code='21', name=None, brand=None, point=Point(lat=0, lng=0), address=None), card='5550970620959', code=None, date=datetime.datetime(2024, 1, 5, 21, 51, 29), service='ДТ-Зим', sum=28520, volume=460)
Transaction(credential=Credential(url='https://test-app.avtoversant.ru', login='test', password='v78ilRB63Y1b', token='eyJpdiI6ImFxZVRXUWlpdmVTTHJMWXI2WVRRbmc9PSIsInZhbHVlIjoiT2taV2djQkhPSm1sak9TZDJRQVdTWFhVckhmbi8wanJnb3Q0S2RoVCtlcjV6eHdNdHhWbXl5NXBDN3M2Z29FWmtXaEpSVGVpdFFxTS85bE84TTg0d2hTRC9LdGl2L3RmMWRWK01JL2V3NG1QMEZzeExkUGdYdmJWNDlMUVczRHoiLCJtYWMiOiI3ZjUzMGJiZTY3MTNkZmU5YjAyNWQ4MzJhYWM2Mzc4MWE4MjU2ZjdjYzJlMzNmZTMyY2NlYjBjN2FjNjI4NTE0IiwidGFnIjoiIn0%3D', contracts='001,003'), station=Station(code='2055', name=None, brand=None, point=Point(lat=0, lng=0), address=None), card='6403076429836', code=None, date=datetime.datetime(2024, 1, 6, 3, 44, 2), service='АИ-92', sum=6500, volume=100)
Transaction(credential=Credential(url='https://test-app.avtoversant.ru', login='test', password='v78ilRB63Y1b', token='eyJpdiI6ImFxZVRXUWlpdmVTTHJMWXI2WVRRbmc9PSIsInZhbHVlIjoiT2taV2djQkhPSm1sak9TZDJRQVdTWFhVckhmbi8wanJnb3Q0S2RoVCtlcjV6eHdNdHhWbXl5NXBDN3M2Z29FWmtXaEpSVGVpdFFxTS85bE84TTg0d2hTRC9LdGl2L3RmMWRWK01JL2V3NG1QMEZzeExkUGdYdmJWNDlMUVczRHoiLCJtYWMiOiI3ZjUzMGJiZTY3MTNkZmU5YjAyNWQ4MzJhYWM2Mzc4MWE4MjU2ZjdjYzJlMzNmZTMyY2NlYjBjN2FjNjI4NTE0IiwidGFnIjoiIn0%3D', contracts='001,003'), station=Station(code='198', name=None, brand=None, point=Point(lat=0, lng=0), address=None), card='7416021576238', code=None, date=datetime.datetime(2024, 1, 6, 13, 4, 43), service='АИ-95', sum=13140, volume=180)
Transaction(credential=Credential(url='https://test-app.avtoversant.ru', login='test', password='v78ilRB63Y1b', token='eyJpdiI6ImFxZVRXUWlpdmVTTHJMWXI2WVRRbmc9PSIsInZhbHVlIjoiT2taV2djQkhPSm1sak9TZDJRQVdTWFhVckhmbi8wanJnb3Q0S2RoVCtlcjV6eHdNdHhWbXl5NXBDN3M2Z29FWmtXaEpSVGVpdFFxTS85bE84TTg0d2hTRC9LdGl2L3RmMWRWK01JL2V3NG1QMEZzeExkUGdYdmJWNDlMUVczRHoiLCJtYWMiOiI3ZjUzMGJiZTY3MTNkZmU5YjAyNWQ4MzJhYWM2Mzc4MWE4MjU2ZjdjYzJlMzNmZTMyY2NlYjBjN2FjNjI4NTE0IiwidGFnIjoiIn0%3D', contracts='001,003'), station=Station(code='646', name=None, brand=None, point=Point(lat=0, lng=0), address=None), card='3213798238281', code=None, date=datetime.datetime(2024, 1, 6, 14, 30, 46), service='ДТ-Зим', sum=25740, volume=330)
Transaction(credential=Credential(url='https://test-app.avtoversant.ru', login='test', password='v78ilRB63Y1b', token='eyJpdiI6ImFxZVRXUWlpdmVTTHJMWXI2WVRRbmc9PSIsInZhbHVlIjoiT2taV2djQkhPSm1sak9TZDJRQVdTWFhVckhmbi8wanJnb3Q0S2RoVCtlcjV6eHdNdHhWbXl5NXBDN3M2Z29FWmtXaEpSVGVpdFFxTS85bE84TTg0d2hTRC9LdGl2L3RmMWRWK01JL2V3NG1QMEZzeExkUGdYdmJWNDlMUVczRHoiLCJtYWMiOiI3ZjUzMGJiZTY3MTNkZmU5YjAyNWQ4MzJhYWM2Mzc4MWE4MjU2ZjdjYzJlMzNmZTMyY2NlYjBjN2FjNjI4NTE0IiwidGFnIjoiIn0%3D', contracts='001,003'), station=Station(code='646', name=None, brand=None, point=Point(lat=0, lng=0), address=None), card='3213798238281', code=None, date=datetime.datetime(2024, 1, 6, 22, 56, 38), service='ДТ-Зим', sum=-18992, volume=-243)
Transaction(credential=Credential(url='https://test-app.avtoversant.ru', login='test', password='v78ilRB63Y1b', token='eyJpdiI6ImFxZVRXUWlpdmVTTHJMWXI2WVRRbmc9PSIsInZhbHVlIjoiT2taV2djQkhPSm1sak9TZDJRQVdTWFhVckhmbi8wanJnb3Q0S2RoVCtlcjV6eHdNdHhWbXl5NXBDN3M2Z29FWmtXaEpSVGVpdFFxTS85bE84TTg0d2hTRC9LdGl2L3RmMWRWK01JL2V3NG1QMEZzeExkUGdYdmJWNDlMUVczRHoiLCJtYWMiOiI3ZjUzMGJiZTY3MTNkZmU5YjAyNWQ4MzJhYWM2Mzc4MWE4MjU2ZjdjYzJlMzNmZTMyY2NlYjBjN2FjNjI4NTE0IiwidGFnIjoiIn0%3D', contracts='001,003'), station=Station(code='906', name=None, brand=None, point=Point(lat=0, lng=0), address=None), card='5772283168759', code=None, date=datetime.datetime(2024, 1, 7, 2, 49, 41), service='ДТ', sum=20800, volume=260)
Transaction(credential=Credential(url='https://test-app.avtoversant.ru', login='test', password='v78ilRB63Y1b', token='eyJpdiI6ImFxZVRXUWlpdmVTTHJMWXI2WVRRbmc9PSIsInZhbHVlIjoiT2taV2djQkhPSm1sak9TZDJRQVdTWFhVckhmbi8wanJnb3Q0S2RoVCtlcjV6eHdNdHhWbXl5NXBDN3M2Z29FWmtXaEpSVGVpdFFxTS85bE84TTg0d2hTRC9LdGl2L3RmMWRWK01JL2V3NG1QMEZzeExkUGdYdmJWNDlMUVczRHoiLCJtYWMiOiI3ZjUzMGJiZTY3MTNkZmU5YjAyNWQ4MzJhYWM2Mzc4MWE4MjU2ZjdjYzJlMzNmZTMyY2NlYjBjN2FjNjI4NTE0IiwidGFnIjoiIn0%3D', contracts='001,003'), station=Station(code='100', name=None, brand=None, point=Point(lat=0, lng=0), address=None), card='5550970620959', code=None, date=datetime.datetime(2024, 1, 7, 5, 18, 28), service='ДТ', sum=6100, volume=100)
Transaction(credential=Credential(url='https://test-app.avtoversant.ru', login='test', password='v78ilRB63Y1b', token='eyJpdiI6ImFxZVRXUWlpdmVTTHJMWXI2WVRRbmc9PSIsInZhbHVlIjoiT2taV2djQkhPSm1sak9TZDJRQVdTWFhVckhmbi8wanJnb3Q0S2RoVCtlcjV6eHdNdHhWbXl5NXBDN3M2Z29FWmtXaEpSVGVpdFFxTS85bE84TTg0d2hTRC9LdGl2L3RmMWRWK01JL2V3NG1QMEZzeExkUGdYdmJWNDlMUVczRHoiLCJtYWMiOiI3ZjUzMGJiZTY3MTNkZmU5YjAyNWQ4MzJhYWM2Mzc4MWE4MjU2ZjdjYzJlMzNmZTMyY2NlYjBjN2FjNjI4NTE0IiwidGFnIjoiIn0%3D', contracts='001,003'), station=Station(code='5', name=None, brand=None, point=Point(lat=0, lng=0), address=None), card='6403076429836', code=None, date=datetime.datetime(2024, 1, 7, 13, 9, 13), service='АИ-95', sum=42600, volume=600)
Transaction(credential=Credential(url='https://test-app.avtoversant.ru', login='test', password='v78ilRB63Y1b', token='eyJpdiI6ImFxZVRXUWlpdmVTTHJMWXI2WVRRbmc9PSIsInZhbHVlIjoiT2taV2djQkhPSm1sak9TZDJRQVdTWFhVckhmbi8wanJnb3Q0S2RoVCtlcjV6eHdNdHhWbXl5NXBDN3M2Z29FWmtXaEpSVGVpdFFxTS85bE84TTg0d2hTRC9LdGl2L3RmMWRWK01JL2V3NG1QMEZzeExkUGdYdmJWNDlMUVczRHoiLCJtYWMiOiI3ZjUzMGJiZTY3MTNkZmU5YjAyNWQ4MzJhYWM2Mzc4MWE4MjU2ZjdjYzJlMzNmZTMyY2NlYjBjN2FjNjI4NTE0IiwidGFnIjoiIn0%3D', contracts='001,003'), station=Station(code='16', name=None, brand=None, point=Point(lat=0, lng=0), address=None), card='6237993619785', code=None, date=datetime.datetime(2024, 1, 7, 14, 38, 49), service='АИ-92', sum=34680, volume=510)
Transaction(credential=Credential(url='https://test-app.avtoversant.ru', login='test', password='v78ilRB63Y1b', token='eyJpdiI6ImFxZVRXUWlpdmVTTHJMWXI2WVRRbmc9PSIsInZhbHVlIjoiT2taV2djQkhPSm1sak9TZDJRQVdTWFhVckhmbi8wanJnb3Q0S2RoVCtlcjV6eHdNdHhWbXl5NXBDN3M2Z29FWmtXaEpSVGVpdFFxTS85bE84TTg0d2hTRC9LdGl2L3RmMWRWK01JL2V3NG1QMEZzeExkUGdYdmJWNDlMUVczRHoiLCJtYWMiOiI3ZjUzMGJiZTY3MTNkZmU5YjAyNWQ4MzJhYWM2Mzc4MWE4MjU2ZjdjYzJlMzNmZTMyY2NlYjBjN2FjNjI4NTE0IiwidGFnIjoiIn0%3D', contracts='001,003'), station=Station(code='560', name=None, brand=None, point=Point(lat=0, lng=0), address=None), card='3213798238281', code=None, date=datetime.datetime(2024, 1, 8, 4, 2, 57), service='АИ-92', sum=37000, volume=500)
Transaction(credential=Credential(url='https://test-app.avtoversant.ru', login='test', password='v78ilRB63Y1b', token='eyJpdiI6ImFxZVRXUWlpdmVTTHJMWXI2WVRRbmc9PSIsInZhbHVlIjoiT2taV2djQkhPSm1sak9TZDJRQVdTWFhVckhmbi8wanJnb3Q0S2RoVCtlcjV6eHdNdHhWbXl5NXBDN3M2Z29FWmtXaEpSVGVpdFFxTS85bE84TTg0d2hTRC9LdGl2L3RmMWRWK01JL2V3NG1QMEZzeExkUGdYdmJWNDlMUVczRHoiLCJtYWMiOiI3ZjUzMGJiZTY3MTNkZmU5YjAyNWQ4MzJhYWM2Mzc4MWE4MjU2ZjdjYzJlMzNmZTMyY2NlYjBjN2FjNjI4NTE0IiwidGFnIjoiIn0%3D', contracts='001,003'), station=Station(code='618', name=None, brand=None, point=Point(lat=0, lng=0), address=None), card='6403076429836', code=None, date=datetime.datetime(2024, 1, 8, 5, 15, 56), service='АИ-95', sum=51060, volume=690)
Transaction(credential=Credential(url='https://test-app.avtoversant.ru', login='test', password='v78ilRB63Y1b', token='eyJpdiI6ImFxZVRXUWlpdmVTTHJMWXI2WVRRbmc9PSIsInZhbHVlIjoiT2taV2djQkhPSm1sak9TZDJRQVdTWFhVckhmbi8wanJnb3Q0S2RoVCtlcjV6eHdNdHhWbXl5NXBDN3M2Z29FWmtXaEpSVGVpdFFxTS85bE84TTg0d2hTRC9LdGl2L3RmMWRWK01JL2V3NG1QMEZzeExkUGdYdmJWNDlMUVczRHoiLCJtYWMiOiI3ZjUzMGJiZTY3MTNkZmU5YjAyNWQ4MzJhYWM2Mzc4MWE4MjU2ZjdjYzJlMzNmZTMyY2NlYjBjN2FjNjI4NTE0IiwidGFnIjoiIn0%3D', contracts='001,003'), station=Station(code='598', name=None, brand=None, point=Point(lat=0, lng=0), address=None), card='6237993619785', code=None, date=datetime.datetime(2024, 1, 8, 6, 1, 59), service='АИ-92', sum=46200, volume=660)
Transaction(credential=Credential(url='https://test-app.avtoversant.ru', login='test', password='v78ilRB63Y1b', token='eyJpdiI6ImFxZVRXUWlpdmVTTHJMWXI2WVRRbmc9PSIsInZhbHVlIjoiT2taV2djQkhPSm1sak9TZDJRQVdTWFhVckhmbi8wanJnb3Q0S2RoVCtlcjV6eHdNdHhWbXl5NXBDN3M2Z29FWmtXaEpSVGVpdFFxTS85bE84TTg0d2hTRC9LdGl2L3RmMWRWK01JL2V3NG1QMEZzeExkUGdYdmJWNDlMUVczRHoiLCJtYWMiOiI3ZjUzMGJiZTY3MTNkZmU5YjAyNWQ4MzJhYWM2Mzc4MWE4MjU2ZjdjYzJlMzNmZTMyY2NlYjBjN2FjNjI4NTE0IiwidGFnIjoiIn0%3D', contracts='001,003'), station=Station(code='65', name=None, brand=None, point=Point(lat=0, lng=0), address=None), card='5772283168759', code=None, date=datetime.datetime(2024, 1, 8, 13, 27, 2), service='АИ-92', sum=16280, volume=220)
Transaction(credential=Credential(url='https://test-app.avtoversant.ru', login='test', password='v78ilRB63Y1b', token='eyJpdiI6ImFxZVRXUWlpdmVTTHJMWXI2WVRRbmc9PSIsInZhbHVlIjoiT2taV2djQkhPSm1sak9TZDJRQVdTWFhVckhmbi8wanJnb3Q0S2RoVCtlcjV6eHdNdHhWbXl5NXBDN3M2Z29FWmtXaEpSVGVpdFFxTS85bE84TTg0d2hTRC9LdGl2L3RmMWRWK01JL2V3NG1QMEZzeExkUGdYdmJWNDlMUVczRHoiLCJtYWMiOiI3ZjUzMGJiZTY3MTNkZmU5YjAyNWQ4MzJhYWM2Mzc4MWE4MjU2ZjdjYzJlMzNmZTMyY2NlYjBjN2FjNjI4NTE0IiwidGFnIjoiIn0%3D', contracts='001,003'), station=Station(code='262', name=None, brand=None, point=Point(lat=0, lng=0), address=None), card='5550970620959', code=None, date=datetime.datetime(2024, 1, 8, 20, 8, 2), service='ДТ-Зим', sum=44160, volume=640)
Transaction(credential=Credential(url='https://test-app.avtoversant.ru', login='test', password='v78ilRB63Y1b', token='eyJpdiI6ImFxZVRXUWlpdmVTTHJMWXI2WVRRbmc9PSIsInZhbHVlIjoiT2taV2djQkhPSm1sak9TZDJRQVdTWFhVckhmbi8wanJnb3Q0S2RoVCtlcjV6eHdNdHhWbXl5NXBDN3M2Z29FWmtXaEpSVGVpdFFxTS85bE84TTg0d2hTRC9LdGl2L3RmMWRWK01JL2V3NG1QMEZzeExkUGdYdmJWNDlMUVczRHoiLCJtYWMiOiI3ZjUzMGJiZTY3MTNkZmU5YjAyNWQ4MzJhYWM2Mzc4MWE4MjU2ZjdjYzJlMzNmZTMyY2NlYjBjN2FjNjI4NTE0IiwidGFnIjoiIn0%3D', contracts='001,003'), station=Station(code='248', name=None, brand=None, point=Point(lat=0, lng=0), address=None), card='7416021576238', code=None, date=datetime.datetime(2024, 1, 8, 20, 9, 42), service='ДТ', sum=58460, volume=740)
Transaction(credential=Credential(url='https://test-app.avtoversant.ru', login='test', password='v78ilRB63Y1b', token='eyJpdiI6ImFxZVRXUWlpdmVTTHJMWXI2WVRRbmc9PSIsInZhbHVlIjoiT2taV2djQkhPSm1sak9TZDJRQVdTWFhVckhmbi8wanJnb3Q0S2RoVCtlcjV6eHdNdHhWbXl5NXBDN3M2Z29FWmtXaEpSVGVpdFFxTS85bE84TTg0d2hTRC9LdGl2L3RmMWRWK01JL2V3NG1QMEZzeExkUGdYdmJWNDlMUVczRHoiLCJtYWMiOiI3ZjUzMGJiZTY3MTNkZmU5YjAyNWQ4MzJhYWM2Mzc4MWE4MjU2ZjdjYzJlMzNmZTMyY2NlYjBjN2FjNjI4NTE0IiwidGFnIjoiIn0%3D', contracts='001,003'), station=Station(code='482', name=None, brand=None, point=Point(lat=0, lng=0), address=None), card='5841352721618', code=None, date=datetime.datetime(2024, 1, 8, 23, 0, 28), service='АИ-95', sum=24420, volume=330)
Transaction(credential=Credential(url='https://test-app.avtoversant.ru', login='test', password='v78ilRB63Y1b', token='eyJpdiI6ImFxZVRXUWlpdmVTTHJMWXI2WVRRbmc9PSIsInZhbHVlIjoiT2taV2djQkhPSm1sak9TZDJRQVdTWFhVckhmbi8wanJnb3Q0S2RoVCtlcjV6eHdNdHhWbXl5NXBDN3M2Z29FWmtXaEpSVGVpdFFxTS85bE84TTg0d2hTRC9LdGl2L3RmMWRWK01JL2V3NG1QMEZzeExkUGdYdmJWNDlMUVczRHoiLCJtYWMiOiI3ZjUzMGJiZTY3MTNkZmU5YjAyNWQ4MzJhYWM2Mzc4MWE4MjU2ZjdjYzJlMzNmZTMyY2NlYjBjN2FjNjI4NTE0IiwidGFnIjoiIn0%3D', contracts='001,003'), station=Station(code='242', name=None, brand=None, point=Point(lat=0, lng=0), address=None), card='6237993619785', code=None, date=datetime.datetime(2024, 1, 9, 10, 51, 21), service='АИ-95', sum=39040, volume=610)
Transaction(credential=Credential(url='https://test-app.avtoversant.ru', login='test', password='v78ilRB63Y1b', token='eyJpdiI6ImFxZVRXUWlpdmVTTHJMWXI2WVRRbmc9PSIsInZhbHVlIjoiT2taV2djQkhPSm1sak9TZDJRQVdTWFhVckhmbi8wanJnb3Q0S2RoVCtlcjV6eHdNdHhWbXl5NXBDN3M2Z29FWmtXaEpSVGVpdFFxTS85bE84TTg0d2hTRC9LdGl2L3RmMWRWK01JL2V3NG1QMEZzeExkUGdYdmJWNDlMUVczRHoiLCJtYWMiOiI3ZjUzMGJiZTY3MTNkZmU5YjAyNWQ4MzJhYWM2Mzc4MWE4MjU2ZjdjYzJlMzNmZTMyY2NlYjBjN2FjNjI4NTE0IiwidGFnIjoiIn0%3D', contracts='001,003'), station=Station(code='679', name=None, brand=None, point=Point(lat=0, lng=0), address=None), card='5841352721618', code=None, date=datetime.datetime(2024, 1, 9, 12, 40, 12), service='АИ-92', sum=12000, volume=160)
Transaction(credential=Credential(url='https://test-app.avtoversant.ru', login='test', password='v78ilRB63Y1b', token='eyJpdiI6ImFxZVRXUWlpdmVTTHJMWXI2WVRRbmc9PSIsInZhbHVlIjoiT2taV2djQkhPSm1sak9TZDJRQVdTWFhVckhmbi8wanJnb3Q0S2RoVCtlcjV6eHdNdHhWbXl5NXBDN3M2Z29FWmtXaEpSVGVpdFFxTS85bE84TTg0d2hTRC9LdGl2L3RmMWRWK01JL2V3NG1QMEZzeExkUGdYdmJWNDlMUVczRHoiLCJtYWMiOiI3ZjUzMGJiZTY3MTNkZmU5YjAyNWQ4MzJhYWM2Mzc4MWE4MjU2ZjdjYzJlMzNmZTMyY2NlYjBjN2FjNjI4NTE0IiwidGFnIjoiIn0%3D', contracts='001,003'), station=Station(code='96', name=None, brand=None, point=Point(lat=0, lng=0), address=None), card='6403076429836', code=None, date=datetime.datetime(2024, 1, 9, 15, 5, 12), service='АИ-92', sum=40200, volume=600)
Transaction(credential=Credential(url='https://test-app.avtoversant.ru', login='test', password='v78ilRB63Y1b', token='eyJpdiI6ImFxZVRXUWlpdmVTTHJMWXI2WVRRbmc9PSIsInZhbHVlIjoiT2taV2djQkhPSm1sak9TZDJRQVdTWFhVckhmbi8wanJnb3Q0S2RoVCtlcjV6eHdNdHhWbXl5NXBDN3M2Z29FWmtXaEpSVGVpdFFxTS85bE84TTg0d2hTRC9LdGl2L3RmMWRWK01JL2V3NG1QMEZzeExkUGdYdmJWNDlMUVczRHoiLCJtYWMiOiI3ZjUzMGJiZTY3MTNkZmU5YjAyNWQ4MzJhYWM2Mzc4MWE4MjU2ZjdjYzJlMzNmZTMyY2NlYjBjN2FjNjI4NTE0IiwidGFnIjoiIn0%3D', contracts='001,003'), station=Station(code='90', name=None, brand=None, point=Point(lat=0, lng=0), address=None), card='5550970620959', code=None, date=datetime.datetime(2024, 1, 9, 19, 23, 24), service='ДТ-Зим', sum=18170, volume=230)
Transaction(credential=Credential(url='https://test-app.avtoversant.ru', login='test', password='v78ilRB63Y1b', token='eyJpdiI6ImFxZVRXUWlpdmVTTHJMWXI2WVRRbmc9PSIsInZhbHVlIjoiT2taV2djQkhPSm1sak9TZDJRQVdTWFhVckhmbi8wanJnb3Q0S2RoVCtlcjV6eHdNdHhWbXl5NXBDN3M2Z29FWmtXaEpSVGVpdFFxTS85bE84TTg0d2hTRC9LdGl2L3RmMWRWK01JL2V3NG1QMEZzeExkUGdYdmJWNDlMUVczRHoiLCJtYWMiOiI3ZjUzMGJiZTY3MTNkZmU5YjAyNWQ4MzJhYWM2Mzc4MWE4MjU2ZjdjYzJlMzNmZTMyY2NlYjBjN2FjNjI4NTE0IiwidGFnIjoiIn0%3D', contracts='001,003'), station=Station(code='442', name=None, brand=None, point=Point(lat=0, lng=0), address=None), card='6237993619785', code=None, date=datetime.datetime(2024, 1, 9, 22, 16, 55), service='АИ-95', sum=24420, volume=370)
